nd,gisid,mean_p,std_p,max_p,min_p
NODE_709220377785600,700000823013402,1.1602970575056013,0.2365403744476249,1.9304000000000001,-0.22559999999999997
NODE_709220377607900,700000678886602,1.1602970575056013,0.2365403744476249,1.9304000000000001,-0.22559999999999997
NODE_709220377785000,700000823013302,1.1602970575056013,0.2365403744476249,1.9304000000000001,-0.22559999999999997
NODE_709220377606700,700000678886202,1.1602970575056013,0.2365403744476249,1.9304000000000001,-0.22559999999999997
NODE_709220377776400,700000678936002,1.160296163181479,0.23654168479048146,1.930375,-0.225625
NODE_709220377634900,700000678920502,1.160295654219567,0.23654201812751693,1.9303830000000002,-0.225603
NODE_709220305265000,709220305266300,1.160296163181479,0.23654168479048146,1.930375,-0.225625
NODE_709220305272100,709220305270200,1.1602958924570577,0.23654136619439753,1.9304,-0.2256
NODE_709220371193700,709220371199000,0.09221628080657207,0.08128212968396384,0.43365000000000004,0.0010500000000000002
NODE_709220371120200,700000889176402,0.0922165347274085,0.0812822819008282,0.43364,0.0010400000000000001
NODE_709440141598700,709220079824700,0.22202098655713218,0.06077976704263525,0.4253759999999999,0.09342899999999998
NODE_709440141751000,709220256727300,0.28564660194174757,0.15956551722151693,0.8272,0.07440000000000001
NODE_709440141592600,709220079791100,0.1178270791635549,0.031600086472430414,0.222957,0.049392
NODE_709220256543800,709220256726300,0.2856466019417476,0.1595655172215169,0.8271999999999999,0.07440000000000001
NODE_709440244949800,709220316214100,0.11402951456310678,0.022417278009808517,0.196,0.05824
NODE_709440141567700,709220072982100,0.19119526064227038,0.05100495149979538,0.34240499999999996,0.078813
NODE_709440141631000,700000062301602,0.10373145203434117,0.021717959616920177,0.16291999999999998,0.04456
NODE_709440215362200,700000062301202,0.10373145203434117,0.021717959616920177,0.16291999999999998,0.04456
NODE_709440141620900,700000062298002,0.14615108401792384,0.0357000031753639,0.291753,0.072072
NODE_709440141761700,700000062294902,0.28564660194174757,0.15956551722151693,0.8272,0.07440000000000001
NODE_709440141800200,700000076284802,0.05055950243172465,0.02611066029748666,0.11842499999999999,0.012025
NODE_709220342817500,709220342820200,0.14034401792382378,0.07039005883931335,0.292,0.048479999999999995
NODE_709220396696300,709220396699500,0.03629524449421426,0.029281550437901503,0.10232,0.00248
NODE_709220396691500,709220396696500,0.06853769316909294,0.04583274212002155,0.21616,-0.0172
NODE_709440141118000,700000638478902,0.19168994400895856,0.052041218698010525,0.37,0.008960000000000001
NODE_709220342817300,709220342821200,0.14034419342793128,0.0703889491250638,0.292,0.048375
NODE_709220233560600,700000638467202,0.19168994400895856,0.052041218698010525,0.37,0.008960000000000001
NODE_709220396692300,709220396697500,0.045975616131441376,0.02488126587931089,0.22440000000000002,-0.034
NODE_709220396657900,709220396641300,0.07693139231056365,0.01314796857446262,0.129,0.051399999999999994
NODE_709440141101000,700000638467002,0.19168994400895856,0.052041218698010525,0.37,0.008960000000000001
NODE_709220396695500,709220396698500,0.02489035087719298,0.015431818975763605,0.081625,0.00225
NODE_709220396657100,709220396640300,0.0417093318402389,0.00821170876434791,0.0727,0.0218
NODE_709440158923700,709220329168500,0.10340309932785662,0.024647305817828074,0.1822,0.0509
NODE_709440158924500,709220329169500,0.2725573655713219,0.07980420139893851,0.52675,0.10625000000000001
NODE_709440158863600,709220329165500,0.21695005601194925,0.05821488342127431,0.450625,0.10262500000000001
NODE_709440158924800,709220329167500,0.1589779686333084,0.039774763503826686,0.3118,0.0758
NODE_709440158842000,709220323728000,0.14490770810003734,0.031161360994000357,0.2565,0.0775
NODE_709440158862800,709220329166500,0.207674710604929,0.05940498409619413,0.405625,0.09125
NODE_709440158780800,709220324465100,0.0577733281075028,0.07102267387297305,0.32930100000000007,0.003213
NODE_709440158898300,709220328899800,0.08426756252332962,0.09798515966947777,0.44368,0.00512
NODE_709440158764600,709220324456000,0.11501822255414489,0.04177019938658037,0.20132,0.036359999999999996
NODE_709440158899900,709220328889700,0.3439945651362449,0.1599607362102579,0.62048,0.08048000000000001
NODE_709440158838000,709220323725000,0.2017256908140403,0.05429968775074964,0.41509999999999997,0.09759999999999999
NODE_709440158838800,709220323726000,0.19116497386109035,0.054397716181776565,0.41960000000000003,0.08449999999999999
NODE_709440158902600,709220328900300,0.08426756252332962,0.09798515966947777,0.44368,0.00512
NODE_709440158900700,709220328888700,0.3439945651362449,0.1599607362102579,0.62048,0.08048000000000001
NODE_709440158841200,709220323727000,0.09932314296379244,0.027265401298481394,0.1925,0.042
NODE_709440191695700,709440191686700,0.13604027412692452,0.038539681960201695,0.25499999999999995,0.075
NODE_709440191483800,709440191470500,0.655655001866368,1.0338068464415087,4.203625,0.011250000000000001
NODE_709440191481400,709440191462000,0.6556568868980963,1.0338063490652403,4.2036,0.011200000000000002
NODE_709440191475500,709440191444700,0.655655001866368,1.0338068464415087,4.203625,0.011250000000000001
NODE_709440181640900,700000074326602,0.09099991377379621,0.017495531143348998,0.14253749999999998,0.040383
NODE_709220367549000,700000163240802,0.3368483575961179,0.18950112924607862,0.8265,0.10437499999999998
NODE_709220367551200,700000163219802,0.3368467711832773,0.1895022841205868,0.8265,0.10439999999999999
NODE_709440213852200,709220315774100,0.21838895110115714,0.0599899139125028,0.41768,0.10407999999999999
NODE_709440236592400,709440236591800,0.016686410160627566,0.008774352496597426,0.06412000000000001,0.00492
NODE_709220367426900,700000229910902,0.2825145332337565,0.06857987746826615,0.522,0.14192
NODE_709440213852300,700000061229302,0.19209822143390587,0.047003463343301695,0.36577800000000005,0.088074
NODE_709440291214900,700000061226902,0.17485385442329227,0.0728503884796557,0.352044,0.053865
NODE_709440291215000,700000061226502,0.17485390070921986,0.07285042453304139,0.35200000000000004,0.053849999999999995
NODE_709220367456700,700000061182402,0.3282221247199402,0.060596235637881316,0.5605,0.1653
NODE_709220367458100,700000061175702,0.32822194734876775,0.06059576107718109,0.5605,0.16525000000000004
NODE_709440185492900,700000071718302,0.2212523300970874,0.05413649636882307,0.37762199999999996,0.10930500000000001
NODE_709220376647100,700000117255102,0.06974942889137738,0.017472635545759483,0.13248,0.027399999999999994
NODE_709440220068000,700000117019902,0.18538202687569993,0.04586600979263411,0.342531,0.09538200000000001
NODE_709440220722400,700000117019302,0.21761968421052633,0.053456090068704734,0.39784499999999995,0.104769
NODE_709220377043500,709220115715800,0.3056425317401046,0.0906806226557129,0.63,0.1449
NODE_709220377046700,709220115714800,0.30564170276325614,0.09068104182858837,0.63,0.14488
NODE_709440208307500,709440208306600,0.0,0.0,0.0,0.0
NODE_709220376658000,700000631443802,0.0022212266616878262,0.0023324119831415104,0.005019,0.000213
NODE_709220376687500,709220281400800,0.029226459798994974,0.005622035899613464,0.049203000000000004,0.0168525
NODE_709440239447000,709220090857100,0.14568965259618977,0.0341993479086302,0.2655,0.0654
NODE_709220376579700,709220316927200,0.03141305389221557,0.007259143724140421,0.05295999999999999,0.01384
NODE_709220377042600,709220115716800,0.3056425317401046,0.0906806226557129,0.63,0.1449
NODE_709220369260800,700000615930402,0.0401113845722824,0.019096493904001664,0.111447,6.3e-05
NODE_709220376678100,709220339645300,0.024352659176029964,0.02594997688885249,0.0801,0.003075
NODE_709220382250600,709220382254500,0.00018174010455563854,1.1095926230860755e-05,0.0002,0.00017500000000000003
NODE_709440174509800,709440174506500,0.10724570414643259,0.07889169426077886,0.426375,0.047625
NODE_709220356549300,700000840649002,0.3268950858849888,0.1792204491358855,0.70232,0.10407999999999999
NODE_709220356593500,709220168114900,0.4136722327162826,0.2533958882931892,1.36912,0.0041600000000000005
NODE_709440226351100,709440226350300,0.005248144859813084,0.005331156788965491,0.013025,0.0007000000000000001
NODE_709220356548700,700000840644102,0.3268950858849888,0.1792204491358855,0.70232,0.10407999999999999
NODE_709440249776200,709440249774400,0.008997531359759158,0.020694264952756468,0.1996,0.0016
NODE_709220353786400,700000061561802,0.2658313997760358,0.05442259503167451,0.41879999999999995,0.13448
NODE_709220354253000,700000064153202,0.1197795145631068,0.014834277299349564,0.17501399999999998,0.076671
NODE_709220355539500,700000059085302,0.2740476718924971,0.051262822387281845,0.43690499999999993,0.139671
NODE_709440243707400,700000059307602,0.046164447023586665,0.031563266589779815,0.1391985,0.009481499999999999
NODE_709220354901800,700000122049002,0.2455245974607916,0.04896212589866805,0.403515,0.11976300000000001
NODE_709220353671100,709220314007200,0.25757203883495144,0.05976174877720665,0.47088,0.13319999999999999
NODE_709440250653500,709440250535800,0.3808897498132935,0.08309372642994377,0.644,0.176625
NODE_709440214431100,709440214416300,0.13361117251680357,0.03356492716577442,0.23464000000000002,0.056479999999999995
NODE_709220353661100,700000622858802,0.1908297053771471,0.040738599173707354,0.317205,0.09431099999999999
NODE_709220372936900,700000061486702,0.1021256257004109,0.09071249545606891,0.2891,0.0034000000000000002
NODE_709220372936200,700000061486602,0.05586904406273338,0.05982564151598339,0.21059999999999998,0.0037
NODE_709440216631500,709440216630700,0.1227275384038966,0.10181157248356866,0.353,0.0206
NODE_709440148965200,709440148965400,0.8735985057900633,0.15188205531075655,1.25776,0.5267200000000001
NODE_709220372944500,700000242577102,0.0005019533233756536,0.001262866788560907,0.008693999999999999,0.000126
NODE_709220372964400,709220195581100,0.2506608292865148,0.14152305564459516,0.5972799999999999,0.01856
NODE_709440149655700,709440149654900,0.019211307950727886,0.006420217831862588,0.041769,0.004346999999999999
NODE_709440212806900,700000880127202,0.10405851381628083,0.02093879763744033,0.21030000000000001,0.034
NODE_709440226580000,700000880149802,0.13665132512131392,0.03149002089994933,0.2562,0.06709999999999999
NODE_709220346451000,709220118145700,0.12763134565136244,0.02066722163209811,0.19275,0.070375
NODE_709220351839300,700000236968402,0.26162107916355487,0.05875139650167458,0.450625,0.128625
NODE_709220352268200,700000237659902,0.13591999999999999,0.010776677492519567,0.1492,0.11599999999999999
NODE_709220352268300,700000237657902,0.13591999999999999,0.010776677492519567,0.1492,0.11599999999999999
NODE_709440186750600,700000076181802,0.13098693126634295,0.03148320337269755,0.22616999999999998,0.061173000000000005
NODE_709440155528000,709220201675800,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155528800,709220201676300,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155513400,709220201665800,2.2209328155339803,1.1181794669258942,3.804,0.6527999999999999
NODE_709440155540300,709220201686300,2.2209328155339803,1.1181794669258942,3.804,0.6527999999999999
NODE_709440155514200,709220201666300,2.2209328155339803,1.1181794669258942,3.804,0.6527999999999999
NODE_709440155540100,709220201685800,2.2209328155339803,1.1181794669258942,3.804,0.6527999999999999
NODE_709220372805400,700000075106702,1.7103199382716052,0.39006458975603986,2.6419200000000003,0.7928
NODE_709220372686300,700000098555902,0.09100720380739083,0.0871466380875572,0.41296499999999997,0.0035909999999999996
NODE_709220372653300,709220294288900,0.04918040754576018,0.028179288182952653,0.17479350000000002,0.0102375
NODE_709220372812200,709220250850100,0.03604352094240837,0.028888373600852033,0.172,0.0072499999999999995
NODE_709220219137800,709220282221100,0.13158401792382374,0.07394803728592948,0.35504,0.025759999999999998
NODE_709220372806100,700000484501402,1.7103199382716052,0.39006458975603986,2.6419200000000003,0.7928
NODE_709220372663300,709220309278600,0.326274307060142,0.06811176443811154,0.58512,0.1608
NODE_709440288354300,709440288353500,1.7103199382716052,0.39006458975603986,2.6419200000000003,0.7928
NODE_709220360921100,709440296656500,0.06347069802164987,0.056811678937541334,0.22359999999999997,0.00728
NODE_709220390926400,709220336615700,0.4004267861142217,0.22121554953556335,0.9551999999999999,0.08128
NODE_709220390868400,700000258204802,0.11711477187733732,0.05015723144531805,0.2505,0.0294
NODE_709220390867600,709220317308000,0.11711477187733732,0.05015723144531805,0.2505,0.0294
NODE_709220222054500,700000255836602,0.1323367226577081,0.06414599898528059,0.35775999999999997,0.01992
NODE_709220361022600,700000258289202,0.14171123973114264,0.08928293225283228,0.3549,0.0265
NODE_709220357372200,709220319602400,0.031349204630321134,0.006837319985887342,0.04221,0.017199000000000002
NODE_709220390920800,700000257852302,0.40042741209406496,0.22121401703702762,0.955206,0.08127
NODE_709220360764800,700000291798402,0.09785587905935052,0.07379460379495896,0.26649999999999996,0.0073
NODE_709220396137600,700000075128602,0.2609222844344905,0.05472572121922765,0.4435,0.1352
NODE_709220396137800,700000075128502,0.3111870052277819,0.07182590662203764,0.5165,0.1329
NODE_709220396077000,700000075125502,0.12381672900335945,0.060790825949261856,0.34927199999999997,0.03843
NODE_709220398951100,700000061502002,0.04935645583832335,0.03226848621483623,0.13125,0.00945
NODE_709220398951700,700000061501902,0.04935645583832335,0.03226848621483623,0.13125,0.00945
NODE_709220396036900,700000163440502,0.08090129152668907,0.048272773246081035,0.18968000000000002,0.0108
NODE_709220396040600,700000163439702,0.08090129152668907,0.048272773246081035,0.18968000000000002,0.0108
NODE_709220396029800,700000163399002,0.2761098841987299,0.06407389430737796,0.48448,0.14192
NODE_709440253740700,709440253739900,0.03342721657953697,0.048657987302831274,0.208278,0.0
NODE_709440183492500,709440183495900,0.15032066840926064,0.03158552895155669,0.28224999999999995,0.0745
NODE_709220395989500,700000309661202,0.3230113313410535,0.07412565970117865,0.490077,0.146097
NODE_709440217961300,709440217320200,0.19120951680358478,0.042386184958851686,0.31392899999999996,0.08517599999999999
NODE_709440219612700,709440219642800,0.3169638256161315,0.0687856732727368,0.4836249999999999,0.13925
NODE_709440183393700,709440183398400,0.008688573562359971,0.009407953508781146,0.057,0.0
NODE_709220376241800,700000501269102,0.25643976297125787,0.03680268720008508,0.394625,0.118625
NODE_709220376204100,700000870623602,0.843828140403286,0.19739855376235851,1.488,0.3708
NODE_709220376242500,700000501022302,0.25643976297125787,0.03680268720008508,0.394625,0.118625
NODE_709220376206400,700000870609002,0.843828140403286,0.19739855376235851,1.488,0.3708
NODE_709220376244300,700000500946402,0.25643947741694667,0.036802359168321516,0.39464,0.11863999999999998
NODE_709220376207800,700000870614602,0.843828140403286,0.19739855376235851,1.488,0.3708
NODE_709220376204800,700000870616602,0.843828140403286,0.19739855376235851,1.488,0.3708
NODE_709440219260600,700000060658702,0.08182196341918628,0.05187441314881678,0.24144,0.0224
NODE_709440219261400,700000060658402,0.10588616648002985,0.05216068500979182,0.268,0.03696
NODE_709220361064700,700000060652002,0.26273969380134427,0.04092249281976639,0.3958,0.15130000000000002
NODE_709220361064400,700000060651902,0.27320306084359836,0.04987722616990334,0.41850000000000004,0.1481
NODE_709220363264500,700000059301402,0.10600700410754295,0.02175913118303385,0.18169200000000002,0.05922
NODE_709220363256000,700000059301302,0.23092715870052277,0.0359186122002308,0.328293,0.13122899999999998
NODE_709220360969900,700000096181902,0.1728695778275476,0.0392355338089202,0.32337899999999997,0.08341199999999999
NODE_709440188348400,700000060981802,0.04857273609555804,0.03325200296091618,0.16488,0.014039999999999999
NODE_709220363242800,709220318652200,0.07546340280409246,0.018747499365650254,0.13256,0.028480000000000002
NODE_709440277690000,709440277154100,0.07449170586039566,0.026711392792089398,0.15080000000000002,0.02432
NODE_709440219243100,700000617273802,0.21324062733383123,0.04966638480410248,0.39280000000000004,0.10550000000000001
NODE_709220361042200,709220228400900,0.10094833022039597,0.022405637678701972,0.17652,0.05244
NODE_709440219246100,700000617273102,0.19096140350877194,0.04153566446291614,0.3393,0.0983
NODE_709220363200100,700000617276202,0.18180109182530793,0.045678363745462816,0.28725,0.08
NODE_709220363210500,700000078594002,0.04083372759522031,0.011684062706190877,0.07408799999999999,0.015246
NODE_709440181983500,700000060369702,0.06522334266517356,0.01595245095584588,0.12007799999999999,0.027342
NODE_709220363286000,700000061205802,0.04900552651232262,0.057571128876957145,0.25168,0.00304
NODE_709220395710600,709220106217400,0.08087230955937265,0.021735305678068556,0.148239,0.030429
NODE_709220395672800,700000600204102,0.004824318266716474,0.005556325576908329,0.011640000000000001,0.00011
NODE_709220395478600,700000320338402,0.008118887229275581,0.009049414361871375,0.02248,0.00029
NODE_709220385050000,709220385048300,0.06941296713965646,0.019392148480395256,0.14049,0.029799
NODE_709440235464900,709440235472500,0.13553156817332834,0.03517912520443099,0.26069400000000004,0.061866000000000004
NODE_709220395695800,709220334191900,0.14946155455904336,0.04716078710088462,0.31544,0.06304
NODE_709220385050300,709220385047600,0.06941296713965646,0.019392148480395256,0.14049,0.029799
NODE_709220395489300,700000525504802,0.008118887229275581,0.009049414361871375,0.02248,0.00029
NODE_709440181985800,709220179219300,0.2462374020156775,0.06573030712995959,0.50224,0.11736
NODE_709440199138100,709440199137300,0.010974219566840923,0.005069550052604181,0.034,0.0032
NODE_709220377517500,700000059014402,0.26942486002239646,0.0615942861679931,0.47496,0.13784
NODE_709220377473900,709440164074100,0.10078975354742346,0.02480358300449337,0.17672,0.0444
NODE_709220377652400,709220229209100,0.013516741770715095,0.006068825295216231,0.0392805,0.0030239999999999998
NODE_709440164090500,709440164074800,0.14646395817774457,0.0323530348679028,0.25751999999999997,0.06824
NODE_709440230447400,709440230394100,0.06575793952967524,0.06554941941919475,0.3628,0.0022400000000000002
NODE_709220377516800,700000059014302,0.26942486002239646,0.0615942861679931,0.47496,0.13784
NODE_709440230447500,709440230391400,0.06575793952967524,0.06554941941919475,0.3628,0.0022400000000000002
NODE_709440214217600,709440214055800,0.08476650000000001,0.009570114967961462,0.10470600000000001,0.07333200000000001
NODE_709220377601000,700000131806702,0.06836219193427931,0.031095592864056824,0.12085,0.01076
NODE_709440192367800,700000131794802,0.23571284807764092,0.06408074962502618,0.48784000000000005,0.118
NODE_709440192367900,700000131789402,0.22973535474234505,0.06554250659585549,0.47792,0.1148
NODE_709220377528900,700000059065202,0.15315751680358475,0.030711901848920316,0.282492,0.07119
NODE_709220377545400,700000059016402,0.4056569387373926,0.08792770179734294,0.6875,0.195625
NODE_709220377660600,700000058819102,0.13132607502799554,0.05241310624774053,0.292257,0.048825
NODE_709220377546100,700000059016302,0.4056569387373926,0.08792770179734294,0.6875,0.195625
NODE_709220357139400,700000061451302,0.35112881913303445,0.12239422364457524,0.48912000000000005,0.00688
NODE_709440219530300,700000061322102,0.13955759432200224,0.16229256576452225,0.48304,0.00664
NODE_709440219530200,700000061321902,0.08752873634945396,0.0982591402545175,0.29296,0.01696
NODE_709440219530100,700000061321702,0.17655858585858586,0.08832784612026359,0.3746,0.0776
NODE_709220357138800,700000109708002,0.3377711766903249,0.13045748515811312,0.48807999999999996,0.0038399999999999997
NODE_709220357208800,700000873460602,0.42276428304705,0.1294412417338754,0.6342500000000001,0.12
NODE_709440154386000,709220255949600,0.03213908744394619,0.015596163671536663,0.07528499999999999,0.006111
NODE_709220282067100,709220282068000,0.12616304591265398,0.08450749168115795,0.24712,0.00248
NODE_709220282071500,709220282070500,0.19489311426437642,0.09227525677239833,0.40056,0.040240000000000005
NODE_709440202871800,700000060845202,0.08387628976848396,0.021313387783094072,0.1517985,0.032508
NODE_709440214364900,700000060892302,0.21615165957446808,0.049732814342311714,0.357588,0.089586
NODE_709440213668400,700000060875902,0.21492765957446808,0.06371979752985941,0.3848,0.054900000000000004
NODE_709220363370000,700000214640302,0.059794230048707375,0.09244027930215162,0.33112,0.00152
NODE_709440213668500,700000060875802,0.08417338559163867,0.020094094724331258,0.16579999999999998,0.0334
NODE_709220363370700,700000214641402,0.059794230048707375,0.09244027930215162,0.33112,0.00152
NODE_709220363454200,709220298479800,0.04996563405526512,0.03073226397054833,0.14398650000000002,0.0084105
NODE_709440202872000,700000060845402,0.031042256438969767,0.01086380609915236,0.06741,0.006426
NODE_709440155441000,700000818479202,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155395700,700000818450202,2.2209328155339803,1.1181794669258942,3.804,0.6527999999999999
NODE_709440155408800,700000847003902,2.2209347274085136,1.1181799473929581,3.804,0.6527999999999999
NODE_709440155409700,700000847004002,2.2209347274085136,1.1181799473929581,3.804,0.6527999999999999
NODE_709440155457200,700000818462002,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155441800,700000818479402,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155476200,700000847001502,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155472200,700000847001602,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155458800,700000818462302,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155472100,700000847001802,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155397000,700000818450102,2.2209328155339803,1.1181794669258942,3.804,0.6527999999999999
NODE_709440155458000,700000818462202,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155472900,700000847001702,2.220934727408514,1.1181799473929581,3.804,0.6528
NODE_709440155459600,700000818462602,2.220934727408514,1.1181799473929581,3.804,0.6528
